         4502012 function calls (4491405 primitive calls) in 32.785 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os_detect.py:520(Slackware)
        4    0.000    0.000    0.000    0.000 environment.py:96(get_ros_root)
        1    0.000    0.000    0.000    0.000 _RegionOfInterest.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _GetMapGoal.py:2(<module>)
        6    0.000    0.000    0.001    0.000 decorator.py:222(decorate)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        3    0.000    0.000    0.000    0.000 numerictypes.py:603(obj2sctype)
        1    0.000    0.000    0.002    0.002 package.py:176(validate)
        1    0.000    0.000    0.001    0.001 __init__.py:2070(declare_namespace)
       40    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        9    0.000    0.000    0.000    0.000 six.py:157(_resolve)
        1    0.000    0.000    0.000    0.000 srvs.py:36(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
       11    0.000    0.000    0.000    0.000 topics.py:241(remove_epoll)
        1    0.000    0.000    0.000    0.000 _CompressedImage.py:2(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method decompress}
       44    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        1    0.000    0.000    0.000    0.000 doc_build_file.py:34(<module>)
       12    0.000    0.000    0.000    0.000 getlimits.py:150(<lambda>)
       15    0.000    0.000    0.000    0.000 tcpros_pubsub.py:402(__getattr__)
        8    0.000    0.000    0.000    0.000 core.py:7783(getdoc)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
       26    0.000    0.000    0.000    0.000 rospack.py:70(is_system_dependency)
        1    0.000    0.000    0.000    0.000 _PoseWithCovariance.py:2(<module>)
        1    0.000    0.000    0.000    0.000 base.py:61(spmatrix)
       51    0.000    0.000    0.000    0.000 inspect.py:838(strseq)
        1    0.000    0.000    0.002    0.002 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 dogbox.py:42(<module>)
       18    0.000    0.000    0.004    0.000 rcsetup.py:392(validate_font_properties)
       24    0.000    0.000    0.000    0.000 rcsetup.py:734(<genexpr>)
        1    0.000    0.000    0.000    0.000 parser.py:1011(_tzparser)
       22    0.000    0.000    0.000    0.000 __init__.py:983(is_url)
       55    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
        1    0.000    0.000    0.000    0.000 FixTk.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _binned_statistic.py:1(<module>)
        1    0.000    0.000    0.002    0.002 simtime.py:54(_is_use_simtime)
        1    0.000    0.000    0.000    0.000 _Float32.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _TransformStamped.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _JoyFeedbackArray.py:2(<module>)
        4    0.000    0.000    0.001    0.000 tempfile.py:124(rng)
        1    0.000    0.000    0.000    0.000 _JointState.py:2(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _UInt16.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _Int8MultiArray.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _Duration.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _Polygon.py:2(<module>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3353(<lambda>)
        1    0.000    0.000    0.000    0.000 release.py:34(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _RelativeHumidity.py:2(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 _Int16.py:2(<module>)
        2    0.000    0.000    0.006    0.003 tcpros_service.py:682(__init__)
        1    0.000    0.000    0.000    0.000 _Float64.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _FluidPressure.py:2(<module>)
        1    0.000    0.000    0.491    0.491 rospack.py:207(_load_manifest)
        5    0.000    0.000    0.000    0.000 machar.py:100(<lambda>)
        1    0.000    0.000    0.000    0.000 _Int8.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
        5    0.000    0.000    0.000    0.000 scale.py:586(get_scale_names)
        6    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 _TF2Error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _UInt32MultiArray.py:2(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
       17    0.000    0.000    0.000    0.000 httplib.py:713(getheader)
       24    0.000    0.000    0.000    0.000 pyparsing.py:321(__getitem__)
        1    0.000    0.000    0.000    0.000 _PointField.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _hungarian.py:10(<module>)
        6    0.000    0.000    0.000    0.000 model.py:46(__init__)
        1    0.000    0.000    0.000    0.000 process.py:301(__init__)
        1    0.000    0.000    0.000    0.000 _Point.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _PolygonStamped.py:2(<module>)
        1    0.000    0.000    0.000    0.000 mstats_extras.py:4(<module>)
        1    0.000    0.000    0.000    0.000 sre_parse.py:734(parse_template)
        1    0.000    0.000    0.000    0.000 _MultiArrayDimension.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _PoseStamped.py:2(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:379(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 backend_agg.py:65(RendererAgg)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(<module>)
       36    0.000    0.000    0.000    0.000 ConfigParser.py:373(optionxform)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _Point32.py:2(<module>)
        6    0.000    0.000    0.000    0.000 model.py:81(set_view_data)
        1    0.000    0.000    0.000    0.000 _Int16MultiArray.py:2(<module>)
        1    0.000    0.000    0.000    0.000 topics.py:1124(__init__)
        1    0.000    0.000    0.000    0.000 doc_file.py:34(<module>)
        6    0.000    0.000    0.000    0.000 core.py:1099(__init__)
        3    0.000    0.000    0.000    0.000 core.py:373(_add_shutdown_hook)
        1    0.000    0.000    0.002    0.002 __init__.py:752(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 xmlrpc.py:181(shutdown)
        1    0.000    0.000    0.000    0.000 transform_broadcaster.py:33(<module>)
        1    0.000    0.000    0.000    0.000 simple_action_client.py:30(<module>)
        4    0.000    0.000    0.000    0.000 rospack.py:111(__init__)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3215(_escapeRegexRangeChars)
        1    0.000    0.000    0.000    0.000 fractions.py:44(Fraction)
       18    0.000    0.000    0.000    0.000 re.py:264(_compile_repl)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2550(__str__)
       15    0.000    0.000    0.000    0.000 _TFMessage.py:309(_get_struct_2I)
        1    0.000    0.000    0.000    0.000 index.py:34(<module>)
        1    0.000    0.000    0.000    0.000 _Transform.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        4    0.000    0.000    0.000    0.000 polynomial.py:1045(__init__)
        1    0.000    0.000    0.000    0.000 decimal.py:505(Decimal)
       17    0.000    0.000    0.000    0.000 pyparsing.py:840(setName)
        1    0.000    0.000    0.000    0.000 _PointStamped.py:2(<module>)
        2    0.000    0.000    0.006    0.003 service.py:97(register)
        1    0.000    0.000    0.000    0.000 common.py:35(<module>)
       40    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1413(__call__)
        1    0.000    0.000    0.000    0.000 _Int32.py:2(<module>)
       86    0.000    0.000    0.000    0.000 rfc822.py:224(iscomment)
       29    0.000    0.000    0.000    0.000 pyparsing.py:1475(__str__)
        1    0.000    0.000    0.000    0.000 decoder.py:359(decode)
        2    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 source_file.py:34(<module>)
        1    0.000    0.000    0.001    0.001 repository_specification.py:34(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:473(StringConverter)
       16    0.000    0.000    0.000    0.000 rostime.py:237(is_wallclock)
        1    0.000    0.000    0.000    0.000 _PoseArray.py:2(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.000    0.000 source_repository_specification.py:34(<module>)
        1    0.000    0.000    0.000    0.000 environment.py:35(<module>)
        1    0.000    0.000    0.000    0.000 tzwin.py:2(<module>)
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       42    0.000    0.000    0.000    0.000 pkgutil.py:173(__init__)
        4    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1635(FigureCanvasBase)
       17    0.000    0.000    0.000    0.000 pyparsing.py:838(setName)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
       12    0.000    0.000    0.000    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 tcpros_base.py:137(start)
        4    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        4    0.000    0.000    0.000    0.000 __init__.py:646(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 validators.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _UInt32.py:2(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:144(OffsetBox)
      200    0.000    0.000    0.000    0.000 {hash}
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000   31.736   31.736 fast_slam.py:57(main)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:308(wrap)
        3    0.000    0.000    0.000    0.000 {posix.putenv}
        5    0.000    0.000    0.000    0.000 cbook.py:1300(__init__)
       13    0.000    0.000    0.000    0.000 pyparsing.py:885(setParseAction)
        6    0.000    0.000    0.000    0.000 six.py:124(__init__)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 decorator.py:53(__init__)
        3    0.000    0.000    0.000    0.000 environment.py:120(get_ros_home)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
     16/2    0.000    0.000    0.001    0.000 pyparsing.py:2667(parseImpl)
        9    0.000    0.000    0.000    0.000 core.py:2480(_arraymethod)
       35    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
        1    0.000    0.000    0.000    0.000 release_file.py:34(<module>)
       58    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        1    0.000    0.000    0.000    0.000 release_build_file.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _Pose2D.py:2(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _LaserEcho.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _MultiArrayLayout.py:2(<module>)
        4    0.000    0.000    0.000    0.000 {posix.fdopen}
        6    0.000    0.000    0.002    0.000 topics.py:1008(remove_connection)
       56    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.004    0.004 xmlrpclib.py:1001(__call__)
        1    0.000    0.000    0.000    0.000 _Pose.py:2(<module>)
        1    0.000    0.000    0.000    0.000 release_repository_specification.py:34(<module>)
        1    0.000    0.000    0.000    0.000 package.py:76(__init__)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:663(zipf_gen)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(ColorbarBase)
       19    0.000    0.000    0.000    0.000 threading.py:958(name)
        1    0.000    0.000    0.064    0.064 threading.py:902(join)
        3    0.000    0.000    0.000    0.000 {math.log10}
        1    0.000    0.000    0.000    0.000 defmatrix.py:208(matrix)
      8/4    0.000    0.000    0.001    0.000 pyparsing.py:2628(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 _UInt64MultiArray.py:2(<module>)
       59    0.000    0.000    0.000    0.000 {method 'endswith' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 _String.py:2(<module>)
     11/4    0.000    0.000    0.000    0.000 pyparsing.py:2692(streamline)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1337(__or__)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        1    0.000    0.000    0.000    0.000 _UInt8MultiArray.py:2(<module>)
        4    0.000    0.000    0.001    0.000 pyparsing.py:3002(__init__)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:37(BufferInterface)
        2    0.000    0.000    0.000    0.000 getlimits.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3223(oneOf)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2222(Canvas)
        1    0.000    0.000    0.000    0.000 polar.py:220(PolarAxes)
        2    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1235(rv_continuous)
        3    0.000    0.000    0.000    0.000 doccer.py:116(_doc)
        1    0.000    0.000    0.000    0.000 emitter.py:35(Emitter)
       40    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
        3    0.000    0.000    0.000    0.000 rosenv.py:43(get_master_uri)
       94    0.000    0.000    0.000    0.000 collections.py:90(__iter__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2399(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _Int32MultiArray.py:2(<module>)
       19    0.000    0.000    0.000    0.000 {method 'tell' of 'file' objects}
